transaction_id,payer_party_id,payee_party_id,amount,currency,timestamp,is_fraud,fraud_score
1078,357070,211347,3580.36,EUR,2023-10-23 18:03:48.817174,True,82.23
1079,891092,149433,5399.78,EUR,2025-01-08 18:08:30.601748,True,88.6
1080,768390,106146,782.09,EUR,2025-02-24 02:44:46.747209,False,12.83
1081,532741,218381,3463.86,EUR,2024-10-22 21:21:53.800128,False,45.21
1082,748756,440795,5605.47,EUR,2025-01-12 03:00:29.232604,True,96.54
1083,351676,496915,6446.68,CAD,2024-03-14 05:08:07.958103,False,40.31
1084,289061,589266,9884.73,JPY,2023-10-06 17:08:35.659220,False,34.83
1085,392618,126546,866.28,JPY,2023-11-14 09:11:41.917135,False,27.71
1086,718191,405344,813.45,GBP,2025-03-27 20:53:31.154659,False,29.01
1087,829002,136888,5329.61,CAD,2024-07-22 19:41:59.745533,False,29.25
1088,360610,394899,8587.49,JPY,2023-12-05 19:05:53.795379,False,30.18
1089,802344,520198,2724.86,EUR,2024-06-27 01:28:58.786344,False,23.25
1090,327694,912674,944.97,CAD,2024-08-14 16:18:04.586392,False,29.85
1091,266813,531846,808.45,CAD,2024-07-12 09:34:26.223803,False,19.46
1092,875260,885202,4784.51,EUR,2023-08-15 10:45:37.994797,False,29.8
1093,712216,340644,2556.56,GBP,2023-12-10 19:36:11.754320,False,38.33
1094,791592,120400,1508.81,CAD,2024-10-07 16:24:15.172745,False,15.85
1095,630171,415959,1716.37,EUR,2024-04-01 01:23:28.704494,False,38.7
1096,957297,169397,7982.16,EUR,2025-02-13 07:16:11.920723,False,39.42
1097,140937,332361,9704.9,GBP,2024-03-09 12:47:43.219209,False,21.6
1098,225009,994983,4753.16,JPY,2025-02-22 02:20:38.311585,False,6.11
1099,381632,880473,3887.16,JPY,2024-09-11 21:21:36.617812,False,44.39
1100,749920,527742,9963.27,GBP,2024-03-19 07:27:59.135007,False,47.19
1101,898189,968744,5724.39,CAD,2024-03-04 08:00:05.852583,False,22.71
1102,286919,531175,1629.26,EUR,2024-05-18 02:40:42.227087,False,25.85
1103,239917,778853,6.34,JPY,2023-09-19 09:38:39.167951,True,90.04
1104,932942,654523,5034.82,GBP,2025-02-16 04:43:02.249389,False,30.95
1105,767655,875260,2211.09,JPY,2025-05-27 19:50:23.296892,False,45.81
1106,716509,431096,3771.56,EUR,2024-11-05 15:11:18.848664,False,39.54
1107,794486,102023,5212.72,GBP,2024-09-29 11:37:09.923552,False,42.57
1108,482841,413424,8314.38,EUR,2025-02-19 19:41:49.316773,False,39.72
1109,756144,669175,7719.12,USD,2023-10-04 05:18:33.863337,False,30.2
1110,321588,106146,801.65,GBP,2025-01-22 16:04:48.185729,False,41.07
1111,525664,959122,1564.49,GBP,2024-12-09 10:23:27.791978,False,49.03
1112,730556,898189,6310.1,EUR,2023-11-16 09:56:57.642831,False,3.72
1113,302361,700634,6000.98,GBP,2024-09-12 04:14:45.541577,False,38.44
1114,783804,193195,811.3,USD,2025-03-04 11:55:40.316011,False,0.07
1115,750415,521681,9348.07,CAD,2024-01-20 03:58:17.472417,False,10.63
1116,113126,950421,2759.85,CAD,2023-09-23 06:08:32.667351,False,20.23
1117,599038,991288,192.3,USD,2023-10-10 18:59:26.144737,False,17.09
1118,279414,654523,8130.34,EUR,2024-03-07 17:41:51.305176,False,34.19
1119,749920,302361,1373.55,USD,2024-05-02 20:19:48.895045,True,94.53
1120,545759,742541,5193.8,JPY,2025-03-27 10:20:34.370703,False,24.94
1121,865307,328815,7019.09,GBP,2024-07-09 20:22:10.095286,False,33.87
1122,415959,885202,6295.04,USD,2025-02-03 23:47:23.275487,False,49.56
1123,516875,187821,9017.72,USD,2024-01-15 13:54:30.717326,True,98.98
1124,440795,481874,3218.05,JPY,2024-12-18 21:58:36.687011,False,20.24
1125,859857,674253,7080.22,EUR,2025-07-08 23:55:12.552249,False,2.23
1126,215560,490754,5448.21,EUR,2024-05-24 12:00:10.469666,True,85.16
1127,773663,912442,8189.67,CAD,2025-04-16 19:19:00.627688,False,23.35
1128,969466,508476,6600.67,CAD,2023-09-06 11:31:18.592459,False,36.43
1129,720230,599038,5109.28,CAD,2023-09-22 07:30:48.891925,False,38.62
1130,861689,772288,9736.33,EUR,2023-08-25 00:10:47.473500,False,5.02
1131,640867,847482,6516.5,JPY,2025-04-15 04:44:10.764310,False,9.12
1132,617300,778853,1419.79,CAD,2025-03-25 20:33:38.354132,False,23.09
1133,532741,357833,9919.77,USD,2025-01-21 19:11:44.700025,False,25.87
1134,898189,599038,7469.49,JPY,2025-04-30 10:05:23.165228,False,9.72
1135,731612,425661,1654.21,JPY,2024-03-04 02:11:34.257425,False,35.25
1136,165878,106059,1499.73,USD,2025-02-11 04:02:05.154059,False,22.83
1137,640867,831142,3465.67,USD,2025-05-02 06:33:39.779715,False,11.21
1138,265756,647640,3097.85,EUR,2024-10-08 01:42:57.045817,False,28.71
1139,278450,192141,4612.9,GBP,2025-03-01 15:40:42.399509,False,4.64
1140,912674,169397,6232.85,GBP,2025-03-27 06:33:49.112928,False,49.59
1141,860481,965973,1746.71,GBP,2024-11-16 14:40:25.135225,False,2.33
1142,753483,194184,7746.33,JPY,2025-03-02 01:08:07.191953,False,3.78
1143,858198,562958,6314.05,CAD,2025-05-10 22:27:46.051313,False,9.46
1144,267355,545952,7868.46,GBP,2023-12-31 06:14:17.604064,False,41.13
1145,225284,304794,1448.47,JPY,2023-12-25 14:03:00.017184,False,7.54
1146,544683,210200,5239.41,CAD,2024-10-19 12:47:32.214645,False,28.78
1147,854133,197599,347.42,JPY,2025-04-30 21:15:05.559448,False,40.92
1148,716300,725418,2798.16,USD,2025-03-14 19:59:32.202547,False,40.68
1149,737012,284063,4709.32,GBP,2025-03-14 18:52:52.555302,False,46.58
1150,343764,986803,2966.69,JPY,2023-11-17 21:33:50.287204,False,12.16
1151,616728,582393,4124.84,USD,2024-02-05 04:25:27.305882,False,3.09
1152,243838,784246,8561.43,JPY,2025-06-09 15:04:22.461990,False,15.71
1153,102475,565165,3222.8,GBP,2025-01-06 12:51:47.533170,False,23.62
1154,176588,532741,262.48,GBP,2025-01-06 00:17:13.457648,False,27.9
1155,573022,137895,3828.88,JPY,2025-04-03 15:29:59.946673,False,14.1
1156,459569,943393,7155.46,GBP,2024-12-04 04:29:14.499078,False,28.27
1157,520198,246651,5250.83,EUR,2024-02-26 09:43:30.391976,False,24.16
1158,149433,321588,6908.75,JPY,2025-05-01 20:55:53.851470,False,37.09
1159,265756,360610,4325.02,EUR,2024-03-25 03:07:38.138435,False,15.56
1160,304850,218381,5230.56,JPY,2025-06-17 05:30:31.512477,False,4.65
1161,464366,891092,9212.67,GBP,2024-11-11 03:35:28.648835,False,26.79
1162,498067,992416,628.24,CAD,2023-12-16 17:12:56.873544,False,2.05
1163,329091,938941,2780.45,GBP,2025-04-12 00:19:09.580493,False,10.94
1164,408448,312414,2689.53,GBP,2025-02-26 16:26:26.625127,False,43.32
1165,790154,359108,9248.16,JPY,2025-05-01 19:26:38.312462,False,1.67
1166,246651,545759,8564.36,EUR,2024-11-10 16:54:28.486064,False,24.92
1167,302361,265756,1641.91,JPY,2023-11-10 06:02:38.575307,False,17.14
1168,547239,688573,2770.6,JPY,2023-09-19 02:56:29.215775,False,39.75
1169,532741,231918,9613.2,JPY,2023-10-31 19:07:47.385365,False,6.71
1170,794486,858198,4390.65,USD,2024-08-16 12:56:58.175239,False,31.63
1171,875260,246651,4645.69,EUR,2024-07-14 09:03:56.051647,False,40.58
1172,388002,222328,7947.56,JPY,2024-09-26 12:26:39.555007,False,34.77
1173,363227,750586,3224.81,JPY,2024-06-16 11:42:09.384703,False,13.26
1174,263426,933473,1063.23,GBP,2024-12-30 19:28:52.054626,False,29.76
1175,880473,360610,3983.46,JPY,2024-08-24 02:39:34.053091,False,20.18
1176,792623,464366,843.81,USD,2024-11-13 04:44:37.475494,False,39.9
1177,860481,431096,9493.43,GBP,2025-04-12 04:57:22.830034,False,15.47
1178,126133,521681,44.89,USD,2023-09-27 23:55:02.293609,False,6.36
1179,273148,628668,1731.5,USD,2025-04-07 13:49:21.752557,False,37.39
1180,869221,918710,5690.42,GBP,2024-01-17 01:12:56.222615,False,11.99
1181,957297,278450,3331.86,CAD,2025-07-04 11:28:36.283065,False,7.71
1182,938521,663869,376.89,GBP,2024-06-25 08:49:47.112669,True,84.5
1183,562418,627694,4453.88,CAD,2024-05-26 15:39:30.643069,False,4.01
1184,886180,409228,8343.15,USD,2025-07-07 05:37:20.105409,False,44.72
1185,882208,461301,3049.47,EUR,2024-09-05 18:16:25.427525,True,92.87
1186,656919,882939,8737.63,USD,2023-08-28 15:11:33.229973,False,7.66
1187,965973,231918,5859.46,EUR,2025-05-08 23:19:25.790852,False,7.9
1188,560657,608483,9723.57,CAD,2024-02-13 06:16:15.615045,False,14.05
1189,221412,839134,6618.09,GBP,2024-05-15 12:17:54.382698,False,30.53
1190,865712,524726,479.05,CAD,2023-11-09 22:53:55.414275,False,13.49
1191,142237,109347,8199.84,JPY,2025-07-22 18:10:21.033554,False,17.48
1192,141729,628668,2333.98,USD,2024-11-07 00:19:03.663321,False,8.89
1193,145270,957297,2411.34,CAD,2025-05-17 15:27:02.720661,False,9.47
1194,362339,350032,120.51,CAD,2024-10-21 22:31:20.353827,True,85.65
1195,700634,927372,5067.89,JPY,2025-04-17 16:12:14.076247,False,33.07
1196,482841,332762,4453.96,EUR,2025-04-25 02:16:53.824117,False,18.66
1197,492904,102475,8625.23,GBP,2025-06-25 12:03:52.381288,False,24.93
1198,454854,991288,721.87,CAD,2025-02-01 06:58:07.108347,False,49.58
1199,544582,910932,943.11,JPY,2025-06-21 23:40:22.583395,False,36.23
1200,772288,137895,7200.39,JPY,2024-11-25 04:10:42.582926,False,14.99
1201,656919,865712,2760.42,GBP,2025-01-17 21:33:02.014687,False,8.09
1202,968744,313071,2237.32,GBP,2025-06-02 06:21:47.011444,False,48.84
1203,239917,304794,8685.41,GBP,2025-06-14 13:48:22.164866,False,9.33
1204,496915,866257,2130.54,EUR,2025-07-10 19:32:27.317776,False,11.55
1205,640867,921341,5936.56,USD,2023-07-30 10:26:48.968215,False,0.59
1206,481010,126133,1844.93,JPY,2024-09-26 09:36:30.039873,False,18.58
1207,206043,102475,8005.34,USD,2025-06-27 13:41:59.764253,False,12.37
1208,545031,943393,8976.48,GBP,2024-11-12 07:22:04.075239,False,8.5
1209,489089,465595,4405.06,GBP,2023-12-14 15:35:26.999865,False,4.92
1210,524726,992416,9379.47,EUR,2023-11-16 19:17:23.306156,False,21.73
1211,718191,445958,8464.0,CAD,2024-03-28 21:58:27.887485,False,18.7
1212,408448,267090,8613.99,USD,2024-08-15 17:12:18.457333,False,40.77
1213,666258,199234,5198.51,CAD,2024-05-20 13:33:55.400713,False,28.44
1214,724414,194184,7042.35,CAD,2024-04-21 23:40:10.566028,False,44.65
1215,294470,753483,8940.26,JPY,2023-09-29 18:56:29.722266,True,93.87
1216,573022,141729,7788.88,USD,2024-11-08 12:36:01.577819,False,17.88
1217,394899,510893,5143.52,EUR,2024-05-05 20:44:32.032015,False,44.46
1218,278362,263426,8108.56,JPY,2024-08-03 09:45:59.062472,False,32.19
1219,152017,690831,8254.97,JPY,2023-09-03 11:52:35.230770,False,34.91
1220,733216,563052,1065.81,EUR,2025-07-22 21:15:07.842299,False,31.7
1221,304849,790154,2467.72,CAD,2024-02-27 02:39:23.477895,False,13.89
1222,124876,606263,575.91,EUR,2024-12-27 09:40:57.893579,False,1.68
1223,693875,854133,2320.59,CAD,2025-03-03 21:39:08.122704,False,46.46
1224,197599,141729,5632.83,GBP,2023-11-28 09:38:43.548521,False,42.98
1225,199234,901983,4159.59,GBP,2024-04-25 00:11:54.064162,False,1.57
1226,437427,262641,1749.63,GBP,2024-04-09 22:44:24.954564,False,43.85
1227,960168,206328,5011.22,EUR,2023-11-29 17:25:26.000441,True,94.69
1228,890309,912442,5571.28,CAD,2024-11-17 19:51:04.165925,False,16.41
1229,370507,702347,3695.88,CAD,2025-01-28 03:20:58.783958,False,6.13
1230,918807,553606,9805.67,GBP,2024-11-13 05:42:44.059984,False,16.73
1231,707848,445958,9841.24,JPY,2025-01-15 06:19:14.124792,False,10.7
1232,423471,638021,2783.79,GBP,2023-10-03 17:35:25.644192,False,14.34
1233,394867,107171,7536.33,EUR,2024-05-25 13:20:21.292070,True,87.21
1234,633917,627699,2108.61,USD,2024-07-24 23:29:58.384045,False,22.37
1235,869221,829002,4889.83,CAD,2025-07-03 09:56:53.257728,False,31.76
1236,233335,409228,5063.07,USD,2024-06-22 17:39:56.176741,False,21.62
1237,725418,544683,2327.49,JPY,2024-08-24 02:54:34.212958,False,21.55
1238,802344,886180,3713.75,USD,2024-08-13 16:50:01.902080,False,10.65
1239,623248,346901,8158.29,CAD,2023-12-04 16:01:11.415439,False,46.73
1240,736402,853594,2694.39,EUR,2023-07-27 11:53:03.375370,False,25.23
1241,781581,326547,5630.45,EUR,2025-05-07 23:33:15.593675,False,36.74
1242,532741,112765,8757.44,CAD,2025-06-06 09:53:40.079196,False,23.04
1243,545952,265756,5497.67,GBP,2023-08-09 04:59:55.898697,False,2.73
1244,843873,481010,2260.71,GBP,2023-11-16 16:47:20.516094,False,47.03
1245,215714,738327,4934.59,GBP,2025-04-30 08:57:51.212807,False,36.56
1246,845842,326547,5449.06,GBP,2024-09-16 02:21:56.807319,False,17.78
1247,113126,703269,7932.33,GBP,2023-09-27 23:55:01.304421,False,27.96
1248,912442,294470,7666.14,JPY,2024-08-11 20:55:03.983887,False,36.58
1249,184650,493092,2361.19,CAD,2025-03-05 04:52:29.594563,False,28.34
1250,932942,239917,199.02,CAD,2024-02-02 04:12:15.152000,False,41.08
1251,921341,510893,5235.75,JPY,2024-06-02 03:01:42.424560,False,36.46
1252,844547,764417,5396.32,GBP,2025-01-16 00:20:00.506516,False,20.51
1253,792623,846270,9006.48,CAD,2024-05-08 23:05:42.332462,False,13.13
1254,276171,974651,5572.49,GBP,2023-07-30 13:22:41.791863,False,40.25
1255,461301,176588,6433.87,EUR,2024-02-20 09:51:17.857829,False,29.2
1256,921884,376515,4239.52,CAD,2024-09-02 16:58:59.019803,False,29.11
1257,631998,562418,8366.2,USD,2024-12-10 16:09:09.903780,True,93.38
1258,243838,313071,1397.45,CAD,2024-05-25 19:47:11.000999,False,30.6
1259,176521,981087,672.66,EUR,2024-03-15 06:56:00.916239,False,39.33
1260,908857,968744,6072.01,EUR,2024-12-22 22:11:19.234005,False,4.27
1261,442950,312414,5807.08,CAD,2025-07-08 09:24:03.824809,False,17.27
1262,553606,725418,7924.76,GBP,2025-04-20 06:33:32.271476,False,27.98
1263,381632,304794,4747.07,EUR,2024-07-21 18:03:32.854400,False,47.43
1264,405344,301108,3587.45,USD,2023-10-28 17:12:57.653735,False,3.12
1265,284063,127073,3662.68,CAD,2024-11-20 16:40:34.182491,False,32.49
1266,858198,638387,7576.34,USD,2023-12-27 20:43:55.991579,False,6.49
1267,749920,177411,1645.56,JPY,2024-01-09 04:54:16.017073,False,42.51
1268,145270,599038,8808.74,EUR,2024-10-27 22:23:42.505842,False,5.79
1269,520198,712216,331.81,JPY,2024-01-06 09:42:40.703863,False,3.53
1270,481874,549427,8927.59,USD,2024-12-28 09:03:37.889503,False,48.55
1271,549361,304849,2526.02,JPY,2024-07-29 13:52:07.556990,False,19.95
1272,394899,120400,190.74,EUR,2024-06-07 16:43:42.569699,False,44.95
1273,210200,510893,3401.58,CAD,2025-03-05 04:24:01.290513,False,30.06
1274,894429,768390,4585.78,GBP,2024-06-29 00:43:37.418056,False,2.8
1275,191947,325640,3872.17,USD,2025-01-03 16:59:26.596119,True,94.86
1276,435649,809235,3446.73,JPY,2024-10-21 17:44:43.780230,False,16.0
1277,764417,263426,7570.88,CAD,2025-01-20 19:46:36.995300,False,47.21
1278,981087,286919,3913.91,JPY,2025-05-08 19:32:53.454289,False,38.39
1279,766398,231918,8401.79,CAD,2023-12-30 12:15:47.033423,False,19.98
1280,620456,373069,4561.92,CAD,2024-12-03 08:35:20.611212,False,17.59
1281,219406,409228,9973.59,JPY,2023-07-30 17:29:10.726492,False,36.7
1282,771452,481874,4271.47,USD,2024-01-01 03:25:49.391371,False,35.04
1283,304849,273308,2212.97,GBP,2025-01-18 14:50:44.899661,False,8.94
1284,363227,381705,584.13,CAD,2024-03-07 23:02:08.976616,False,5.13
1285,357070,778853,6501.5,USD,2024-01-02 03:34:32.305700,False,2.44
1286,957476,650695,2612.88,JPY,2024-09-06 09:15:33.159019,False,15.75
1287,957297,716509,6109.57,USD,2025-05-05 09:57:13.028914,False,0.54
1288,523106,353168,210.99,EUR,2024-08-25 06:48:43.850779,False,18.59
1289,981087,646843,9015.54,USD,2023-12-30 01:21:53.595352,False,29.06
1290,510987,918710,3537.68,CAD,2024-02-26 12:45:33.494738,False,42.78
1291,781385,194595,8639.14,JPY,2023-10-30 03:02:57.911312,False,14.89
1292,239917,982329,1764.92,EUR,2024-03-25 00:56:14.731825,False,30.06
1293,847482,440865,9977.51,EUR,2023-09-02 04:55:42.617522,False,12.71
1294,127073,106146,858.29,GBP,2024-11-15 21:45:24.310571,False,42.85
1295,843873,642047,9135.82,CAD,2024-08-18 00:45:15.231095,False,25.11
1296,857288,185131,8082.89,JPY,2023-10-16 13:50:12.012895,False,0.96
1297,267090,335732,8265.25,CAD,2023-08-30 17:06:25.821405,False,2.76
1298,647640,832368,7770.49,USD,2023-11-11 16:32:47.247347,False,42.95
1299,720230,918710,1075.76,JPY,2025-04-15 20:20:17.551256,False,48.18
1300,239917,503012,5819.13,CAD,2025-06-29 10:05:39.432109,False,36.33
1301,860481,225295,4432.12,CAD,2024-03-06 04:20:41.707396,False,10.6
1302,568764,617300,8734.18,EUR,2024-06-13 11:44:12.901186,False,24.62
1303,918605,623248,5523.17,EUR,2023-12-13 15:47:04.958102,False,15.14
1304,101688,423471,1336.16,EUR,2025-01-08 02:48:42.910936,False,21.02
1305,860481,525664,4244.5,EUR,2024-08-02 04:16:15.838088,False,13.23
1306,498067,284063,4144.89,EUR,2023-08-05 11:20:26.606216,False,1.73
1307,259486,921341,3166.74,GBP,2024-01-13 18:29:38.969401,False,44.19
1308,204417,385804,3362.76,GBP,2023-08-02 08:13:05.798721,False,17.39
1309,215714,279414,5843.56,USD,2024-06-10 22:13:58.408326,False,23.42
1310,440865,363028,2494.0,JPY,2025-04-23 10:26:35.568479,False,31.17
1311,440795,423471,9868.62,EUR,2025-04-30 08:50:04.704767,False,46.18
1312,730556,394867,3970.25,GBP,2024-10-09 11:53:38.394721,False,24.66
1313,562418,943393,4969.89,EUR,2025-06-26 23:13:55.901654,True,72.13
1314,409228,660209,7892.07,GBP,2025-05-22 19:21:49.832773,False,43.07
1315,738327,700634,3559.89,GBP,2024-08-03 03:59:03.010580,False,34.77
1316,844547,357070,9184.18,USD,2024-05-09 14:50:30.653953,False,28.12
1317,267626,883545,3239.7,EUR,2024-03-13 17:26:40.721690,False,35.0
1318,589266,968744,6007.81,CAD,2023-11-26 07:30:36.930516,False,42.94
1319,693875,187821,609.18,JPY,2024-09-01 12:57:42.627273,False,2.97
1320,848469,781546,8721.1,JPY,2024-07-07 09:10:40.258015,False,0.33
1321,847482,941400,2562.85,EUR,2023-08-03 20:12:23.589002,False,23.14
1322,549361,784246,1012.5,CAD,2023-08-21 04:17:51.002135,False,7.2
1323,262641,596587,5323.77,EUR,2024-01-02 01:48:39.456468,False,14.06
1324,405144,219406,8164.13,EUR,2024-02-02 02:51:04.835393,False,22.93
1325,267090,346238,4442.69,EUR,2024-06-19 22:16:51.861032,True,73.08
1326,738327,101688,6150.44,GBP,2025-05-16 03:22:07.988894,False,20.76
1327,350032,910932,2351.59,CAD,2025-05-31 17:09:13.690474,False,3.11
1328,642047,609870,2298.5,EUR,2024-02-09 09:48:25.772092,False,18.91
1329,270886,346238,5636.69,CAD,2024-12-03 19:32:46.311585,False,24.76
1330,854133,809235,7313.16,USD,2024-09-05 10:21:27.515587,False,32.81
1331,392618,110773,8029.0,EUR,2025-05-14 14:58:54.903062,False,18.35
1332,648138,289311,2461.9,USD,2024-03-04 07:32:46.917286,False,3.59
1333,918710,741733,8804.75,USD,2024-06-15 16:54:45.496470,False,41.48
1334,599038,982329,3585.49,EUR,2024-10-03 18:00:51.728231,False,33.65
1335,707848,490754,8284.91,USD,2024-05-28 16:49:32.580062,False,34.22
1336,321588,332057,3004.31,USD,2024-05-27 17:23:15.686799,False,14.93
1337,492904,531554,7177.91,GBP,2023-12-20 21:52:39.181441,False,9.57
1338,525664,211347,2165.33,EUR,2025-01-18 22:45:47.703466,False,49.54
1339,392618,185131,3424.94,USD,2025-03-12 11:32:46.041020,False,24.48
1340,866450,737012,3713.42,EUR,2024-11-13 22:47:57.768203,False,20.62
1341,354993,885202,6317.59,EUR,2024-09-10 07:38:43.595542,False,34.54
1342,918605,266813,193.88,CAD,2025-04-30 03:44:49.015117,False,28.22
1343,435649,107171,5303.18,CAD,2025-04-15 08:43:14.772132,False,16.22
1344,130676,183720,2607.93,CAD,2023-08-10 22:31:38.627046,False,7.32
1345,211282,742541,2951.79,JPY,2024-12-04 05:48:00.862222,False,15.63
1346,957570,568764,3800.18,JPY,2023-08-11 12:49:35.036296,False,1.15
1347,455782,266711,5570.0,JPY,2024-05-19 15:47:57.746127,False,10.04
1348,328532,389547,7140.92,JPY,2023-12-21 03:14:59.613568,False,0.76
1349,246201,266711,4604.99,GBP,2023-12-24 02:55:52.487629,False,46.15
1350,582393,192141,6910.66,EUR,2024-06-09 12:21:09.815674,False,11.73
1351,221412,842595,2575.57,GBP,2023-08-29 21:21:17.421553,False,43.86
1352,756916,392618,4388.2,CAD,2025-01-06 09:42:50.135051,False,47.41
1353,522606,346636,8767.0,GBP,2024-07-20 04:51:01.632819,False,36.46
1354,918710,267355,1199.3,GBP,2025-04-24 13:24:10.656606,False,35.86
1355,891930,304408,8368.69,USD,2024-02-11 22:13:16.251283,False,8.34
1356,986803,630171,1016.09,GBP,2025-07-02 16:19:27.584335,True,97.66
1357,145419,267090,6051.8,EUR,2025-06-29 10:59:07.438778,False,24.06
1358,660209,445958,5286.21,GBP,2024-05-01 23:14:04.301526,False,25.67
1359,445958,631998,7126.25,JPY,2023-11-17 03:03:56.813578,False,20.91
1360,662879,975413,8480.84,JPY,2023-10-26 18:39:06.664595,False,0.33
1361,690831,885202,8017.06,CAD,2023-09-15 17:10:58.673725,False,9.56
1362,631998,633917,8740.15,CAD,2023-08-27 06:32:57.931872,False,3.73
1363,896180,573360,2729.84,EUR,2025-04-21 09:47:42.456923,False,23.56
1364,302361,520198,5555.02,CAD,2024-04-18 06:56:34.463316,False,34.72
1365,648138,270886,5344.22,JPY,2024-07-02 17:26:42.450411,False,18.97
1366,681576,440865,9211.84,USD,2024-06-09 18:43:50.192347,False,28.76
1367,368754,975413,2479.07,JPY,2025-03-03 21:07:21.324931,False,13.61
1368,370507,700634,7338.54,USD,2024-05-15 06:40:09.595785,False,34.46
1369,278072,985973,9626.42,USD,2024-04-13 03:15:27.007214,True,97.1
1370,681619,886180,9518.43,USD,2024-12-03 21:23:07.009309,False,31.28
1371,222328,368754,3744.53,USD,2024-05-02 14:34:19.034761,False,6.61
1372,547839,627699,7031.02,CAD,2024-11-18 14:33:19.543967,False,44.53
1373,173743,969466,809.85,GBP,2024-06-25 21:40:36.165454,False,16.69
1374,749920,547239,8364.6,EUR,2024-09-14 07:11:14.519316,False,31.82
1375,778853,531175,3876.28,CAD,2024-05-16 08:29:22.018234,False,20.49
1376,531846,974651,1681.22,JPY,2024-01-28 10:01:08.815597,False,0.37
1377,137895,466940,605.71,EUR,2025-06-15 05:45:22.765367,False,36.5
1378,693875,857288,1728.41,GBP,2024-09-29 05:53:53.084689,False,17.64
1379,329091,113126,5859.91,USD,2024-11-02 19:47:14.029761,False,47.4
1380,859857,781209,527.82,JPY,2024-02-21 16:34:30.092137,False,16.28
1381,813261,246651,5008.58,GBP,2024-11-02 18:18:08.882734,False,29.63
1382,109347,434982,7431.87,CAD,2024-09-02 21:56:13.929669,False,46.5
1383,781546,442950,1886.71,CAD,2024-09-23 21:07:22.107422,False,15.5
1384,221412,958338,9303.41,JPY,2024-08-24 00:49:43.973752,False,20.53
1385,464362,841384,3741.83,CAD,2024-01-31 10:42:15.255758,True,97.62
1386,924197,443269,2119.13,USD,2024-11-16 05:28:13.710464,False,9.62
1387,101688,957297,9347.06,CAD,2023-09-24 09:56:34.208037,False,18.75
1388,750415,594403,1115.69,JPY,2024-03-10 12:10:22.426608,False,17.67
1389,660209,858198,1617.88,JPY,2024-03-05 02:46:12.848024,False,48.17
1390,487532,464366,4284.52,USD,2024-06-08 14:07:20.754543,False,35.92
1391,919601,459569,7688.18,USD,2023-07-29 11:25:25.477712,False,12.87
1392,869221,737012,2219.14,GBP,2023-12-23 21:07:54.838892,False,13.16
1393,266813,842595,7329.38,JPY,2025-04-10 21:25:47.443542,False,30.73
1394,221412,516875,8933.1,GBP,2025-02-24 14:31:08.065015,False,20.8
1395,748756,921884,9746.72,GBP,2023-08-06 04:01:16.634387,False,32.01
1396,449192,608483,8897.77,GBP,2024-10-12 09:24:05.276888,False,38.21
1397,545031,339643,8900.49,CAD,2024-08-06 11:28:16.857414,False,9.1
1398,715531,781385,3279.37,EUR,2023-10-06 14:19:11.055532,False,47.77
1399,137895,267626,9939.15,EUR,2025-01-18 22:20:45.541693,False,29.14
1400,933473,771452,2905.15,CAD,2024-04-16 21:48:07.212782,True,95.94
1401,712216,957297,5773.18,GBP,2024-05-01 11:52:35.993103,False,0.33
1402,161769,517213,6644.14,EUR,2024-04-19 12:58:43.841105,False,22.43
1403,654523,666258,5120.03,EUR,2024-10-13 13:04:38.379633,True,98.76
1404,127073,193195,8357.43,JPY,2025-03-27 01:58:19.175790,False,18.72
1405,790154,660209,3701.16,EUR,2025-04-02 10:55:29.983028,False,38.64
1406,425661,328532,7730.03,EUR,2024-03-11 15:40:03.960115,False,27.01
1407,932942,539725,3169.57,CAD,2025-05-12 16:52:55.739089,True,72.28
1408,912442,263426,9883.43,CAD,2023-09-08 06:57:08.569292,False,36.97
1409,233335,912442,9323.64,CAD,2024-10-24 05:43:22.381799,False,24.61
1410,109347,313071,2493.55,USD,2024-12-19 20:05:32.286603,False,38.49
1411,870797,650695,645.19,EUR,2025-06-24 04:12:05.012259,False,47.09
1412,409228,142537,4502.87,USD,2024-05-27 01:06:29.574941,False,23.38
1413,941400,626883,4980.18,JPY,2024-05-25 03:37:58.369485,False,17.82
1414,899690,307937,8803.88,CAD,2024-10-27 16:45:34.848608,False,33.07
1415,508476,510757,5478.8,GBP,2024-03-31 19:12:20.925045,False,38.53
1416,132874,633917,6425.14,GBP,2025-07-03 14:25:47.215159,False,16.34
1417,663869,924543,8514.02,GBP,2024-04-06 09:26:46.485358,True,72.49
1418,618056,332189,6260.17,CAD,2023-11-11 17:02:13.657630,False,37.53
1419,405144,325640,2852.56,USD,2024-03-31 07:34:19.858294,False,32.54
1420,508476,848469,7765.02,JPY,2024-01-29 07:36:58.759656,False,0.07
1421,522606,270269,2958.12,USD,2025-07-25 09:29:14.173563,False,39.2
1422,455782,633917,94.23,CAD,2025-05-05 22:26:56.607882,False,30.8
1423,267355,724414,9856.32,USD,2025-01-13 07:40:05.702891,False,16.91
1424,178476,492493,6983.18,EUR,2024-02-12 15:38:54.380274,False,47.35
1425,919601,165878,9484.69,USD,2024-02-18 02:31:35.762054,False,18.86
1426,806515,862525,9191.82,JPY,2023-11-15 08:13:24.687789,False,29.71
1427,304408,742541,7488.51,GBP,2024-09-26 08:31:24.641682,True,96.04
1428,466940,125280,1921.16,EUR,2024-01-04 14:44:47.271088,False,43.44
