device_id,device_type,os,ip_address,browser_fingerprint
932,tablet,Android,192.196.40.193,66e3584ea3cf7a278e4bf7e85849d0cf9d7fa906
933,desktop,iOS,166.126.48.85,50c6e13b268dba38d229dd2411565871f64eedfd
934,mobile,Windows,178.28.209.241,965539f7544f1435097cb311626cab280ea5b778
935,tablet,iOS,12.225.138.223,05aeffafa99a649a64315030910aeb272acfe395
936,desktop,macOS,65.198.94.252,c3d9678d6f26287dcce88f92fdf8f514d3843c97
937,desktop,Linux,153.65.229.15,4a0d820848e5e43e88703b46b0be56ae83de8de8
938,tablet,iOS,38.66.59.49,1f2091ddc9694150e6d15817c51a6d7d6c9ffdfc
939,mobile,Linux,45.183.247.228,88c0a0c8120debf514aca1a8ff58e5c3b19fd566
940,desktop,iOS,159.167.102.63,9fc94ad5d42d062ae7e130adfcacca8faba0014f
941,mobile,macOS,181.148.68.95,8de9e4f5e3547d9f5e5df6a095f8f73b855e8def
942,mobile,Android,76.14.63.75,af9167a0ccee15e82552468395fa637db30c1e08
943,tablet,Linux,6.38.170.70,4ed97f193cf530a7cf48150a2030e3b0ba9ca81d
944,tablet,iOS,142.189.72.156,ae294aeab86df464b58fcc9dd3024382c54ca795
945,mobile,Windows,99.210.8.16,47a83c977c38e45cb07edba53650d00990899e2d
946,mobile,Windows,81.40.189.204,ca966b8a4da465179d54d41a9c8678e1858db568
947,desktop,Linux,168.212.0.72,42a3959c4524ef953161551b361d4334a3fdca7d
948,desktop,macOS,195.133.136.127,69bc4ab9f5c613c4f6c36ba8d9b13c4758188832
949,mobile,Android,38.0.8.6,aa54e5f5c31f067e32b4cff68bda51934a4bdccd
950,desktop,Linux,82.170.92.60,c8828bd158b41d1fe418d5b132d9ac16ac846d8b
951,tablet,Windows,167.17.51.190,0903f103729419e55a8497edbc72151e3d477f66
952,mobile,macOS,214.40.129.17,dc4f0a7ca91e1560cd16b31888e7a755ef42e311
953,desktop,Windows,102.193.147.195,aed71cb31894092b846605eb390dd93b778ceb4b
954,desktop,macOS,140.150.176.87,49f90076c4e991e97c2167eef8c58c4159d84f8f
955,tablet,Windows,122.4.143.45,6de4661aef66182096048a57fecff94621c84b1e
956,mobile,macOS,5.230.229.193,ef79b6cbb5611880bd287a4a5831e7318027cbf3
957,tablet,iOS,123.212.14.218,610abfea7f8be2c70277105628190dfb0df98d1a
958,desktop,macOS,136.223.228.114,c46f9f458886e8eeb449a5b94246a0948fd3acbf
959,mobile,Windows,159.36.155.17,d7c7f2dc22476254a8bba73ca4424d6c9a04e47f
960,desktop,iOS,117.76.248.253,5413769377785237636e0e102ceab8fb7b7e8a1b
961,mobile,Android,94.196.85.163,43becf063b86374ff0984ca4d437b0b9f2da7806
962,tablet,Windows,192.29.159.12,56b79a16e943bdef3de38b64a7a232d004e95d01
963,tablet,Windows,96.64.161.165,5f48ae157a183fb1f81364d24bf6ed4f2762d9d2
964,tablet,Android,78.50.58.95,48901cac298c88230692c781d06cb56da3fca7d2
965,mobile,Linux,115.188.52.17,8667f8e57f3a673b97392327e7c0f6c6ab284e5f
966,tablet,Android,128.89.64.212,cc78e119de6b93f9f3fb16fa7815d9a550cf19b9
967,mobile,iOS,170.247.202.160,646a4511f0ea42feef8c8a65ed820bd563cdf344
968,tablet,macOS,22.235.51.110,2d4942dd49ddd32b5be0191ae78da2f02501e9be
969,tablet,Linux,14.37.134.47,366c113ff45f56e3a83db3d09b06c223558bb4c1
970,mobile,iOS,150.145.150.62,beee7d63394d25d9e07878a402b507b5a5df73df
971,tablet,Windows,9.82.34.64,3b6079e589c8931c36ed4b4bd9fa4a59ed3ea78e
972,tablet,macOS,95.220.237.195,bcb915ba3ca09f66953e94bc3074cfe9b5619b69
973,tablet,Windows,211.203.80.125,8e9b9da5455d2017cd7a0cf2b478f64bdc574d51
974,mobile,iOS,103.223.142.99,033b9399be90b6a7049e533d21d81a4597c6ed67
975,desktop,macOS,71.85.234.172,0a6a1292102c2b4efaac0ef44cc72ae91c0ab2e7
976,tablet,Android,131.229.51.165,e5c8d67769cbbcb77ecd6f44472bf0e252c94f23
977,tablet,Windows,201.83.54.73,24e79195d0cf964b419f0e6418d43569cab04021
978,tablet,macOS,72.202.170.236,834c0155b1bd4724ec488c58bf8a00a09ac637c6
979,tablet,Windows,210.39.36.100,43e81188d9e4a25778d9c335afcbb61da8b82627
980,tablet,Android,14.18.29.248,f88ce8e76cd68405bdd7c5516252507b636710bc
981,mobile,macOS,12.157.29.66,6fa673c7f7021c6559f3bd7fa8d292b68219d22e
982,tablet,iOS,94.65.116.120,d853ad5a6042c43b1842ca4ba82a27298636fb77
983,desktop,Windows,45.167.205.182,c91a35aaa5d4c1dac88a14d6e947d92050f761bd
984,mobile,Android,160.81.18.160,c958bcf201522cb8cf785e631b757a3412c3e074
985,mobile,iOS,88.53.122.8,b05e30693b64bd0349d25f3b42cdafcafc083368
986,desktop,Android,11.10.2.146,73acac7569f3af199846dd06d052a0e12c4ddba8
987,tablet,Linux,171.84.168.103,709158ae0ca926b25582fa90f17aab73504f8f50
988,mobile,Linux,222.153.34.49,51b63ee6fdefd2cec0baf76a13eaaae5e789b400
989,desktop,iOS,216.135.234.16,55406f18d73d2b8f51dfba6d0424267bec59cc2d
990,mobile,iOS,62.247.80.76,357c2a0f0b100965778d299a65e839dfee74c3bb
991,mobile,Android,178.137.8.154,ba84771668207fa8f364eb27a252bb5e107d50d9
992,mobile,Android,24.44.145.24,b4b6fac6bec7f91af6a97ca169a5cdd91faca9ce
993,mobile,macOS,182.25.217.231,dfe8c908db95e2bc317dc613dc17a64e07ddee85
994,desktop,macOS,194.157.43.138,9adb0f175cbbbd2486c005bc938801931ce1d95f
995,tablet,Android,159.32.190.134,cbcb09c89274148258e19d2c63a9d0b686521080
996,tablet,Windows,206.222.38.66,936ef7b60eb20912cf852e240a53193238295e4d
997,mobile,Linux,184.22.251.120,ddb9def02458cc873a0122238ae19b64e7860894
998,desktop,iOS,35.18.218.165,8d858e1cbc5afe551149c7d7646cd5a3c64a387e
999,mobile,iOS,199.167.228.122,e9a7eccd1f110f88f7ad0a7a4a9ffb9444c07e19
1000,tablet,macOS,47.158.142.43,9a31bfe8b75f018884d20bee54f6f5d25e867d72
